File,Access,Account,Alert,Click,Confidential,Fradulent,Indefinite,Information,Notification,Password,Please,Provide,Request,Update,Upgrade,Verb %,Verify,Result 
phishing3\646.eml,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0,15.19,0,1
phishing3\647.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,2,0,9.86,0,1
phishing3\648.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,9.52,0,1
phishing3\649.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,9.72,0,1
phishing3\65.eml,1,7,0,1,0,0,1,4,0,0,3,2,0,4,0,20.0,0,1
phishing3\650.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,2,0,7.69,0,1
phishing3\651.eml,1,0,0,0,0,0,0,0,0,0,2,0,1,3,0,9.89,0,1
phishing3\652.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,3,0,5.81,0,1
phishing3\653.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,3,0,8.33,0,1
phishing3\654.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,13.04,0,1
phishing3\655.eml,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0,11.11,0,1
phishing3\656.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,1,0,10.29,0,1
phishing3\657.eml,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0,11.36,0,1
phishing3\658.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,2,0,14.47,0,1
phishing3\659.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,12.5,0,1
phishing3\66.eml,1,10,0,1,0,0,0,2,0,0,2,1,2,0,0,16.45,1,1
phishing3\660.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,8.33,0,1
phishing3\661.eml,1,0,0,0,0,0,0,0,0,0,2,0,1,2,0,16.09,0,1
phishing3\662.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,9.33,0,1
phishing3\663.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,1,0,6.67,0,1
phishing3\664.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,1,0,8.96,0,1
phishing3\665.eml,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,10.71,0,1
phishing3\666.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,1,0,8.82,0,1
phishing3\667.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,1,0,8.82,0,1
phishing3\668.eml,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,11.7,0,1
phishing3\669.eml,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,10.75,0,1
phishing3\67.eml,1,6,0,2,1,1,0,2,1,3,2,1,1,1,0,21.21,0,1
phishing3\670.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,2,0,9.59,0,1
phishing3\671.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,10.29,0,1
phishing3\672.eml,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,9.2,0,1
phishing3\673.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,1,0,9.86,0,1
phishing3\674.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,2,0,10.94,0,1
phishing3\675.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,13.11,0,1
phishing3\676.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,1,0,11.29,0,1
phishing3\677.eml,1,0,0,0,0,0,0,0,0,0,2,0,1,1,0,12.94,0,1
phishing3\678.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,8.57,0,1
phishing3\679.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,1,0,9.23,0,1
phishing3\68.eml,0,4,0,1,0,0,0,2,1,1,1,0,0,3,0,21.62,0,1
phishing3\680.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,2,0,14.49,0,1
phishing3\681.eml,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,21.62,0,1
phishing3\682.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,10.0,0,1
phishing3\683.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,9.84,0,1
phishing3\684.eml,0,0,0,1,0,0,0,0,1,0,2,0,0,0,0,21.74,0,1
phishing3\685.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,2,0,10.14,0,1
phishing3\686.eml,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,9.84,0,1
phishing3\687.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,1,0,9.76,0,1
phishing3\688.eml,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,13.56,0,1
phishing3\689.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,1,0,12.99,0,1
phishing3\69.eml,0,2,0,1,0,0,0,2,0,0,3,0,0,2,0,19.23,0,1
phishing3\690.eml,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,9.38,0,1
phishing3\691.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,1,0,12.16,0,1
phishing3\692.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,2,0,10.14,0,1
phishing3\693.eml,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,11.67,0,1
phishing3\694.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,1,0,13.79,0,1
phishing3\695.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,1,0,11.39,0,1
phishing3\696.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,1,0,10.39,0,1
phishing3\697.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,10.14,0,1
phishing3\698.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,1,0,9.09,0,1
phishing3\699.eml,1,0,0,1,0,0,0,0,0,0,1,0,1,2,0,13.56,0,1
phishing3\7.eml,4,11,0,1,0,0,0,3,0,0,3,0,0,0,0,18.55,0,1
phishing3\70.eml,0,6,0,5,0,0,0,6,4,1,2,0,0,2,0,24.0,0,1
phishing3\700.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,11.25,0,1
phishing3\701.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,2,0,10.23,0,1
phishing3\702.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,3,0,10.59,0,1
phishing3\703.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,12.5,0,1
phishing3\704.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,1,0,12.66,0,1
phishing3\705.eml,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,12.5,0,1
phishing3\706.eml,1,0,0,1,0,0,0,0,0,0,2,0,1,0,0,13.89,0,1
phishing3\707.eml,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,23.88,0,1
phishing3\708.eml,0,5,0,0,0,0,0,2,1,0,2,0,0,3,0,22.22,0,1
phishing3\709.eml,9,13,0,0,0,0,0,2,1,0,3,1,0,2,0,23.77,0,1
phishing3\71.eml,0,4,0,1,0,0,0,1,0,0,1,0,0,0,0,22.73,1,1
phishing3\710.eml,0,5,0,1,0,0,0,2,0,0,2,0,0,7,0,20.51,0,1
phishing3\711.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing3\712.eml,3,10,0,1,0,0,0,1,2,0,2,0,1,1,0,18.56,1,1
phishing3\713.eml,0,5,0,1,0,0,0,2,0,0,2,0,0,7,0,20.51,0,1
phishing3\714.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.76,0,1
phishing3\715.eml,4,14,0,2,0,0,0,1,0,0,3,1,0,1,0,14.85,2,1
phishing3\716.eml,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,19.15,2,1
phishing3\717.eml,0,6,0,1,0,0,0,1,1,0,2,0,1,1,0,22.73,1,1
phishing3\718.eml,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,19.15,2,1
phishing3\719.eml,0,1,0,0,0,0,0,1,2,0,2,0,1,0,0,22.02,0,1
phishing3\720.eml,0,1,0,0,0,0,0,1,2,0,2,0,1,0,0,22.02,0,1
phishing3\721.eml,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,18.75,3,1
phishing3\722.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing3\723.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21.28,0,1
phishing3\724.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.76,0,1
phishing3\725.eml,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,18.09,0,1
phishing3\726.eml,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,18.09,0,1
phishing3\727.eml,1,10,0,0,0,0,0,1,2,0,2,0,1,1,0,17.02,1,1
phishing3\728.eml,2,4,0,0,0,0,0,0,0,0,1,0,0,0,0,15.58,0,1
phishing3\729.eml,0,1,0,0,0,0,0,1,2,0,2,0,1,0,0,22.02,0,1
phishing3\73.eml,0,11,0,3,0,0,0,3,1,0,2,1,3,1,0,19.65,4,1
phishing3\730.eml,0,1,0,0,0,0,0,3,0,0,0,1,1,0,0,12.99,0,1
phishing3\731.eml,0,5,0,1,0,0,0,2,0,0,2,0,0,7,0,20.51,0,1
phishing3\732.eml,1,13,0,3,0,0,0,7,1,1,2,0,3,0,0,21.31,0,1
phishing3\733.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.83,0,1
phishing3\734.eml,1,10,0,1,0,0,0,1,2,0,2,0,1,1,0,17.02,1,1
phishing3\735.eml,0,5,0,1,0,0,0,2,0,0,2,0,0,7,0,20.78,0,1
phishing3\736.eml,2,12,0,0,0,0,2,7,2,0,7,4,0,2,0,23.1,2,1
phishing3\737.eml,2,12,0,0,0,0,2,7,2,0,7,4,0,2,0,23.1,2,1
phishing3\738.eml,2,12,0,0,0,0,2,7,2,0,7,4,0,2,0,23.1,2,1
phishing3\739.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21.28,0,1
phishing3\74.eml,0,11,0,3,0,0,0,3,1,0,2,1,3,1,0,19.65,4,1
phishing3\740.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.96,0,1
phishing3\741.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1
phishing3\742.eml,1,13,0,3,0,0,0,7,1,1,2,0,3,0,0,21.31,0,1
phishing3\743.eml,0,5,0,1,0,0,0,2,0,0,2,0,0,7,0,20.78,0,1
phishing3\744.eml,1,10,0,1,0,0,0,1,2,0,2,0,1,1,0,17.89,1,1
phishing3\745.eml,2,4,0,0,3,0,0,6,0,0,3,1,0,0,0,17.72,0,1
phishing3\746.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.98,0,1
phishing3\747.eml,1,13,0,3,0,0,0,7,1,1,2,0,3,0,0,21.31,0,1
phishing3\748.eml,1,5,0,0,0,0,0,1,0,0,3,0,0,1,0,20.59,0,1
phishing3\749.eml,1,10,0,1,0,0,0,1,2,0,2,0,1,1,0,17.89,1,1
phishing3\75.eml,4,13,0,1,0,0,0,1,0,0,2,0,0,0,0,19.53,1,1
phishing3\750.eml,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,21.43,0,1
phishing3\751.eml,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,15.13,0,1
phishing3\752.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.18,0,1
phishing3\753.eml,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,20.0,0,1
phishing3\754.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,18.18,0,1
phishing3\755.eml,1,10,0,1,0,0,0,1,2,0,2,0,1,1,0,17.02,1,1
phishing3\756.eml,1,10,0,1,0,0,0,1,2,0,2,0,1,1,0,17.02,1,1
phishing3\757.eml,0,4,0,0,0,0,1,3,0,0,2,2,0,0,0,19.61,0,1
phishing3\758.eml,2,2,0,1,0,0,0,0,0,0,3,1,0,1,0,19.32,1,1
phishing3\759.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.46,0,1
phishing3\76.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.49,0,1
phishing3\760.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,0,1
phishing3\761.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,1
phishing3\762.eml,1,9,0,3,0,0,0,3,0,1,2,0,0,0,0,18.92,0,1
phishing3\763.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1
phishing3\764.eml,0,4,0,2,0,0,0,4,1,2,3,0,1,0,0,22.48,0,1
phishing3\765.eml,2,4,0,1,0,0,0,0,0,0,3,1,0,1,0,17.05,1,1
phishing3\766.eml,0,6,0,1,0,0,0,1,1,0,2,0,0,6,0,20.97,0,1
phishing3\767.eml,2,3,0,2,0,0,0,1,0,0,3,1,0,1,0,18.68,1,1
phishing3\768.eml,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,24.0,0,1
phishing3\769.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.72,0,1
phishing3\77.eml,4,11,0,3,0,1,0,5,2,4,1,1,0,3,0,17.36,2,1
phishing3\770.eml,1,11,0,1,0,1,0,2,0,2,0,1,0,3,0,18.29,1,1
phishing3\771.eml,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,16.98,0,1
phishing3\772.eml,0,12,0,0,0,0,0,8,0,0,4,0,0,0,0,19.05,3,1
phishing3\773.eml,2,24,0,2,0,2,0,8,2,6,6,6,0,4,0,16.46,2,1
phishing3\774.eml,0,4,0,2,0,0,0,4,1,2,3,0,1,0,0,22.48,0,1
phishing3\775.eml,6,15,0,3,0,0,0,3,0,0,4,1,0,1,0,18.64,1,1
phishing3\776.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.5,0,1
phishing3\777.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,0,1
phishing3\778.eml,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,14.29,0,1
phishing3\779.eml,0,5,0,1,0,0,0,2,0,0,1,0,0,6,0,22.39,0,1
phishing3\78.eml,1,12,0,1,0,0,0,2,0,1,2,1,2,0,0,17.07,0,1
phishing3\780.eml,3,10,0,1,0,0,0,1,2,0,2,0,1,1,0,18.75,1,1
phishing3\781.eml,1,3,0,1,0,0,0,3,0,0,1,0,0,1,1,19.51,0,1
phishing3\782.eml,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.58,0,1
phishing3\783.eml,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,20.63,0,1
phishing3\784.eml,0,2,0,1,0,0,0,0,0,0,1,0,0,1,0,14.29,0,1
phishing3\785.eml,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,20.0,0,1
phishing3\786.eml,1,10,0,1,0,0,0,1,2,0,2,0,1,1,0,17.02,1,1
phishing3\787.eml,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,21.01,0,1
phishing3\788.eml,0,3,0,0,0,0,0,2,0,0,3,1,1,4,0,19.84,0,1
phishing3\789.eml,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,17.8,0,1
phishing3\79.eml,0,3,0,1,0,0,0,4,0,0,0,0,0,4,0,23.16,1,1
phishing3\790.eml,2,2,0,1,0,0,0,0,0,0,3,1,0,1,0,19.32,1,1
phishing3\791.eml,0,5,0,1,0,0,0,2,0,0,2,0,0,7,0,19.48,0,1
phishing3\792.eml,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,1
phishing3\793.eml,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,17.8,0,1
phishing3\794.eml,2,3,0,0,3,0,0,4,0,0,3,0,0,0,0,16.05,0,1
phishing3\795.eml,2,9,0,1,0,0,0,3,0,0,2,0,1,0,0,16.03,1,1
phishing3\796.eml,4,12,0,3,0,0,0,2,0,0,4,1,0,1,0,18.67,1,1
phishing3\797.eml,1,10,0,0,0,0,0,1,2,0,2,0,1,1,0,17.02,1,1
phishing3\798.eml,0,10,0,0,0,1,0,1,0,0,3,0,0,0,0,22.34,0,1
phishing3\799.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.98,0,1
phishing3\8.eml,1,10,0,1,0,0,0,1,0,0,2,0,2,0,0,18.9,1,1
phishing3\80.eml,1,6,0,2,1,1,0,2,1,4,2,1,1,1,0,21.64,0,1
phishing3\800.eml,1,10,0,0,0,0,0,1,2,0,2,0,1,1,0,17.02,1,1
phishing3\801.eml,1,10,0,1,0,0,0,1,2,0,2,0,1,1,0,17.02,1,1
phishing3\802.eml,1,7,0,2,0,1,0,7,1,4,3,1,0,6,0,16.03,0,1
phishing3\803.eml,1,10,0,0,0,0,0,1,2,0,2,0,1,1,0,17.02,1,1
phishing3\804.eml,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,20.3,0,1
phishing3\805.eml,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,20.73,0,1
phishing3\806.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing3\807.eml,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,20.3,0,1
phishing3\808.eml,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,20.3,0,1
phishing3\809.eml,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,20.3,0,1
phishing3\81.eml,1,6,0,2,1,1,0,2,1,4,2,1,1,1,0,21.64,0,1
phishing3\810.eml,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,20.3,0,1
phishing3\811.eml,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,20.3,0,1
phishing3\812.eml,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,20.3,0,1
phishing3\813.eml,0,1,0,0,0,0,0,1,2,0,2,0,1,0,0,22.29,0,1
phishing3\814.eml,2,3,0,1,0,0,0,0,0,0,2,1,0,1,0,17.28,1,1
phishing3\815.eml,1,10,0,0,0,0,0,1,2,0,2,0,1,1,0,17.02,1,1
phishing3\816.eml,1,10,0,0,0,0,0,1,2,0,2,0,1,1,0,17.02,1,1
phishing3\817.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.36,0,1
phishing3\818.eml,9,10,0,0,0,0,0,2,0,0,2,1,0,0,0,22.47,0,1
phishing3\819.eml,2,2,0,1,0,0,0,0,0,0,3,1,0,1,0,19.32,1,1
phishing3\82.eml,1,9,0,1,0,1,1,3,0,0,1,0,1,0,0,18.93,0,1
phishing3\820.eml,2,2,0,1,0,0,0,0,0,0,3,1,0,1,0,19.32,1,1
phishing3\821.eml,2,2,0,1,0,0,0,0,0,0,3,1,0,1,0,19.32,1,1
phishing3\822.eml,2,4,0,1,0,0,0,0,0,0,3,1,0,1,0,17.05,1,1
phishing3\823.eml,0,1,0,0,0,0,1,3,0,0,2,2,0,1,0,18.68,0,1
phishing3\824.eml,0,1,0,0,0,0,1,3,0,0,2,2,0,1,0,18.68,0,1
phishing3\825.eml,2,4,0,1,0,0,0,0,0,0,3,1,0,1,0,17.05,1,1
phishing3\826.eml,0,3,0,0,0,0,0,2,0,0,3,1,1,4,0,20.47,0,1
phishing3\827.eml,5,11,0,1,0,1,0,2,0,2,2,1,0,0,0,20.39,0,1
phishing3\828.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing3\829.eml,9,13,0,0,0,0,0,2,1,0,3,1,0,2,0,23.77,0,1
phishing3\83.eml,0,5,0,0,0,0,0,1,0,0,2,0,0,0,0,10.13,0,1
phishing3\830.eml,4,6,0,1,0,0,0,2,0,1,2,1,0,0,0,22.31,0,1
phishing3\831.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.22,0,1
phishing3\832.eml,1,10,0,0,0,0,0,1,2,0,2,0,1,1,0,17.02,1,1
phishing3\833.eml,1,6,0,2,1,1,0,2,1,4,2,1,1,1,0,21.32,0,1
phishing3\834.eml,1,7,0,2,0,1,0,7,1,4,3,1,0,6,0,16.03,0,1
phishing3\835.eml,2,2,0,1,0,0,0,0,0,0,3,1,0,1,0,19.32,1,1
phishing3\836.eml,4,12,0,2,0,0,0,1,0,0,2,1,0,1,0,15.83,2,1
phishing3\837.eml,0,1,0,0,0,1,0,1,0,0,0,0,1,1,3,19.44,0,1
phishing3\838.eml,1,10,0,0,0,0,0,1,2,0,2,0,1,1,0,17.02,1,1
phishing3\839.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.0,0,1
phishing3\84.eml,0,6,0,0,0,0,0,3,0,1,1,0,0,2,0,23.53,1,1
phishing3\840.eml,1,10,0,0,0,0,0,1,2,0,2,0,1,1,0,17.02,1,1
phishing3\841.eml,0,1,0,0,0,0,1,3,0,0,2,2,0,1,0,18.68,0,1
phishing3\842.eml,7,10,0,1,0,0,0,2,0,0,1,1,0,0,0,19.05,0,1
phishing3\843.eml,1,10,0,0,0,0,0,1,2,0,2,0,1,1,0,17.02,1,1
phishing3\844.eml,1,10,0,1,0,0,0,1,2,0,2,0,1,1,0,17.02,1,1
phishing3\845.eml,1,10,0,0,0,0,0,1,2,0,2,0,1,1,0,17.02,1,1
phishing3\846.eml,1,10,0,1,0,0,0,1,2,0,2,0,1,1,0,17.02,1,1
phishing3\847.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.87,0,1
phishing3\848.eml,0,1,0,0,0,0,1,3,0,0,2,2,0,1,0,18.68,0,1
phishing3\849.eml,1,10,0,0,0,0,0,1,2,0,2,0,1,1,0,17.02,1,1
phishing3\85.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78,0,1
phishing3\850.eml,0,5,0,2,0,0,0,5,3,0,0,0,0,0,0,23.21,0,1
phishing3\851.eml,0,3,0,2,0,0,0,1,0,0,3,1,1,0,0,23.97,0,1
phishing3\852.eml,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,19.7,0,1
phishing3\853.eml,0,1,0,0,0,0,1,3,0,0,2,2,0,1,0,17.78,0,1
phishing3\854.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1
phishing3\855.eml,1,4,0,0,0,0,0,3,0,0,1,0,0,2,1,24.04,0,1
phishing3\856.eml,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,20.48,0,1
phishing3\857.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing3\858.eml,1,4,0,0,0,0,0,3,0,0,1,0,0,2,1,23.53,0,1
phishing3\859.eml,1,4,0,0,0,0,0,3,0,0,1,0,0,2,1,23.53,0,1
phishing3\86.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.78,0,1
phishing3\860.eml,0,4,0,1,0,0,0,0,1,0,1,0,0,0,0,16.13,2,1
phishing3\861.eml,0,4,0,1,0,0,0,0,1,0,1,0,0,0,0,16.13,2,1
phishing3\862.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing3\863.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing3\864.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing3\865.eml,1,4,0,0,0,0,0,3,0,0,1,0,0,2,1,23.81,0,1
phishing3\866.eml,6,11,0,1,1,1,0,4,1,4,3,2,0,1,0,22.84,0,1
phishing3\867.eml,0,2,0,1,0,1,1,0,0,4,1,0,0,0,0,23.64,0,1
phishing3\868.eml,0,2,0,1,0,1,1,0,0,4,1,0,0,0,0,23.64,0,1
phishing3\869.eml,0,2,0,1,0,1,1,0,0,4,1,0,0,0,0,23.64,0,1
phishing3\87.eml,0,6,0,0,0,0,0,3,0,1,1,0,0,2,0,23.53,1,1
phishing3\870.eml,0,2,0,1,0,1,1,0,0,4,1,0,0,0,0,23.64,0,1
phishing3\871.eml,0,3,0,1,1,1,0,4,1,4,3,2,0,1,0,19.59,0,1
phishing3\872.eml,2,10,0,1,0,0,0,1,2,0,2,0,1,1,0,18.56,1,1
phishing3\873.eml,0,4,0,0,0,1,0,3,1,0,2,0,0,0,0,20.45,1,1
phishing3\874.eml,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.24,0,1
phishing3\875.eml,0,4,0,0,0,1,0,3,1,0,2,0,0,0,0,20.45,1,1
phishing3\876.eml,0,4,0,0,0,1,0,3,1,0,2,0,0,0,0,20.45,1,1
phishing3\877.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.07,0,1
phishing3\878.eml,1,4,0,0,0,0,0,3,0,0,1,0,0,2,1,23.58,0,1
phishing3\879.eml,0,4,0,0,0,1,0,3,1,0,2,0,0,0,0,20.69,1,1
phishing3\88.eml,7,18,0,1,0,0,0,2,0,0,3,0,0,3,0,20.0,0,1
phishing3\880.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1
phishing3\881.eml,0,4,0,0,0,1,0,3,1,0,2,0,0,0,0,20.69,1,1
phishing3\882.eml,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,22.39,0,1
phishing3\883.eml,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,19.7,0,1
phishing3\884.eml,0,4,0,0,0,1,0,3,1,0,2,0,0,0,0,20.69,1,1
phishing3\885.eml,1,10,0,0,0,0,0,1,2,0,2,0,1,1,0,17.02,1,1
phishing3\886.eml,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,19.59,0,1
phishing3\887.eml,1,10,0,0,0,0,0,1,2,0,2,0,1,1,0,17.02,1,1
phishing3\888.eml,1,10,0,0,0,0,0,1,2,0,2,0,1,1,0,17.02,1,1
phishing3\889.eml,1,10,0,0,0,0,0,1,2,0,2,0,1,1,0,17.02,1,1
phishing3\89.eml,7,18,0,1,0,0,0,2,0,0,3,0,0,3,0,20.0,0,1
phishing3\890.eml,1,4,0,0,0,0,0,3,0,0,1,0,0,2,1,23.85,0,1
phishing3\891.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1
phishing3\892.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.78,0,1
phishing3\893.eml,2,10,0,1,0,0,0,1,2,0,2,0,1,1,0,18.56,1,1
phishing3\894.eml,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,19.23,0,1
phishing3\895.eml,1,6,0,2,0,1,0,2,0,3,2,1,1,1,0,20.0,0,1
phishing3\896.eml,2,10,0,1,0,0,0,1,2,0,2,0,1,1,0,18.56,1,1
phishing3\897.eml,0,7,0,2,0,1,0,5,2,0,0,0,0,2,0,18.81,0,1
phishing3\898.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing3\899.eml,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,19.28,0,1
phishing3\90.eml,7,18,0,1,0,0,0,2,0,0,3,0,0,3,0,20.0,0,1
phishing3\900.eml,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,19.28,0,1
phishing3\901.eml,0,5,0,1,0,0,0,2,0,0,2,0,0,7,0,16.87,0,1
phishing3\902.eml,0,1,0,0,0,1,0,1,0,0,0,0,1,1,3,19.44,0,1
phishing3\903.eml,1,4,0,1,0,0,0,1,0,0,0,0,0,1,0,20.0,2,1
phishing3\904.eml,0,11,0,2,0,2,0,6,3,0,0,0,0,2,0,18.65,0,1
phishing3\905.eml,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,21.05,0,1
phishing3\906.eml,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,21.05,0,1
phishing3\907.eml,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,19.4,0,1
phishing3\908.eml,0,0,0,0,0,0,2,1,0,0,2,0,1,1,0,19.33,0,1
