File,Access,Account,Alert,Click,Confidential,Fradulent,Indefinite,Information,Notification,Password,Please,Provide,Request,Update,Upgrade,Verify,Verb %,Noun %,Adjective %,Adverb %,Result 
phishing_set_6\1435.eml,8,18,0,1,0,1,0,3,0,4,5,1,0,1,0,0,17.82,52.48,24.26,3.96,1
phishing_set_6\1436.eml,2,2,0,0,0,0,0,2,0,0,1,1,0,0,1,0,19.57,53.26,18.48,7.61,1
phishing_set_6\1437.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing_set_6\1438.eml,1,6,1,0,0,2,0,0,2,0,2,0,0,0,0,3,14.29,63.1,21.43,1.19,1
phishing_set_6\1439.eml,2,6,0,0,0,0,0,0,1,0,2,0,0,1,1,2,23.08,58.24,15.38,2.2,1
phishing_set_6\1440.eml,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,19.64,60.71,14.29,1.79,1
phishing_set_6\1441.eml,4,8,0,1,0,0,0,0,0,0,4,0,0,0,0,0,16.22,51.35,26.13,2.7,1
phishing_set_6\1442.eml,1,7,0,0,0,0,0,0,0,0,1,0,1,0,0,0,20.99,51.85,13.58,8.64,1
phishing_set_6\1443.eml,1,4,0,0,0,0,0,0,0,0,2,0,0,0,0,0,19.28,53.01,20.48,1.2,1
phishing_set_6\1444.eml,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,21.29,57.43,14.85,2.97,1
phishing_set_6\1445.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,38.46,17.31,11.54,1
phishing_set_6\1446.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.0,38.54,18.75,12.5,1
phishing_set_6\1447.eml,1,5,0,1,0,0,0,6,0,0,3,1,1,1,0,1,15.7,62.81,12.4,3.31,1
phishing_set_6\1448.eml,4,8,0,1,0,0,0,3,0,0,2,0,0,0,2,0,14.47,61.84,15.79,2.63,1
phishing_set_6\1449.eml,6,10,0,1,0,0,0,3,0,0,1,1,0,0,0,0,18.18,51.14,21.59,4.55,1
phishing_set_6\1450.eml,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,21.29,57.43,14.85,2.97,1
phishing_set_6\1451.eml,0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,26.53,55.1,16.33,0.0,1
phishing_set_6\1452.eml,0,8,0,1,0,0,0,3,1,1,1,1,4,1,0,1,20.12,54.27,17.07,3.66,1
phishing_set_6\1453.eml,0,8,0,1,0,0,0,3,1,1,1,1,4,1,0,1,20.12,54.27,17.07,3.66,1
phishing_set_6\1454.eml,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,21.18,55.17,16.26,3.45,1
phishing_set_6\1456.eml,5,14,0,1,0,0,0,3,0,0,2,0,0,0,0,0,21.77,51.02,20.41,2.72,1
phishing_set_6\1457.eml,0,1,0,3,0,0,0,0,0,0,1,0,1,1,0,0,15.91,53.79,21.97,5.3,1
phishing_set_6\1458.eml,3,9,0,0,0,0,0,1,0,0,2,0,0,2,0,0,18.42,42.11,31.58,6.58,1
phishing_set_6\1459.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22.22,56.3,14.81,2.96,1
phishing_set_6\1460.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,22.22,56.3,14.81,2.96,1
phishing_set_6\1461.eml,0,5,0,0,0,3,1,2,0,0,2,2,0,1,0,1,22.33,51.46,13.59,6.8,1
phishing_set_6\1462.eml,0,4,0,1,0,2,0,2,0,0,1,0,0,0,1,1,20.0,52.0,16.0,10.0,1
phishing_set_6\1463.eml,0,4,0,1,0,2,0,2,0,0,1,0,0,0,1,1,20.0,52.0,16.0,10.0,1
phishing_set_6\1464.eml,2,3,0,2,0,0,0,4,0,0,4,0,0,3,0,0,23.2,48.0,19.2,4.8,1
phishing_set_6\1465.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.86,52.52,19.42,2.88,1
phishing_set_6\1466.eml,2,6,0,1,0,0,0,1,0,0,3,0,0,1,0,0,20.0,50.71,20.71,5.0,1
phishing_set_6\1467.eml,4,4,0,2,0,0,0,2,2,0,6,0,0,0,0,0,21.24,48.23,21.24,6.19,1
phishing_set_6\1468.eml,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,21.29,57.43,14.85,2.97,1
phishing_set_6\1469.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing_set_6\1470.eml,0,1,0,1,0,0,0,2,0,0,1,1,0,0,0,0,15.49,56.34,23.94,2.82,1
phishing_set_6\1471.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.66,36.17,19.15,6.38,1
phishing_set_6\1472.eml,0,1,0,2,0,0,0,1,1,0,0,0,0,0,0,0,21.31,59.02,14.75,1.64,1
phishing_set_6\1473.eml,0,11,0,1,0,0,0,0,0,0,3,0,2,1,0,2,12.5,56.62,18.38,4.41,1
phishing_set_6\1474.eml,0,2,0,1,0,0,0,4,0,0,3,0,0,1,0,0,22.02,54.13,16.51,4.59,1
phishing_set_6\1475.eml,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,21.18,55.17,16.26,3.45,1
phishing_set_6\1476.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.61,43.14,17.65,13.73,1
phishing_set_6\1477.eml,0,4,0,1,0,2,0,2,0,0,1,0,0,0,1,1,18.87,50.94,16.98,9.43,1
phishing_set_6\1478.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing_set_6\1479.eml,0,3,0,1,0,0,0,1,0,0,3,0,0,2,0,0,14.93,61.19,20.9,2.99,1
phishing_set_6\1480.eml,0,10,0,0,0,1,0,1,0,0,3,0,0,0,0,0,19.57,54.35,18.48,3.26,1
phishing_set_6\1481.eml,0,0,0,0,0,0,0,2,0,0,1,0,0,2,3,0,14.89,55.32,23.4,4.26,1
phishing_set_6\1482.eml,1,6,1,0,0,2,0,0,2,0,2,0,0,0,0,3,14.29,63.1,21.43,1.19,1
phishing_set_6\1483.eml,1,6,1,0,0,2,0,0,2,0,2,0,0,0,0,3,14.29,63.1,21.43,1.19,1
phishing_set_6\1484.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20.2,47.47,24.24,4.04,1
phishing_set_6\1485.eml,0,11,0,3,0,0,0,3,1,0,2,1,3,1,0,4,19.65,55.02,16.16,3.93,1
phishing_set_6\1486.eml,0,7,0,2,0,0,0,0,0,0,2,0,0,0,0,0,18.67,52.0,26.67,1.33,1
phishing_set_6\1487.eml,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,21.18,55.17,16.26,3.45,1
phishing_set_6\1488.eml,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,21.29,57.43,14.85,2.97,1
phishing_set_6\1489.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing_set_6\1490.eml,4,8,0,1,0,0,0,3,0,0,2,0,0,0,2,0,14.47,61.84,15.79,2.63,1
phishing_set_6\1491.eml,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17.95,69.23,11.54,0.0,1
phishing_set_6\1492.eml,6,16,0,1,0,1,0,1,1,4,3,1,1,1,0,0,16.3,54.35,24.46,4.35,1
phishing_set_6\1493.eml,0,10,0,4,0,2,0,6,3,0,2,0,0,9,0,0,20.73,54.07,21.95,2.03,1
phishing_set_6\1494.eml,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,21.18,55.17,16.26,3.45,1
phishing_set_6\1495.eml,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,21.18,55.17,16.26,3.45,1
phishing_set_6\1496.eml,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,31.51,34.25,15.07,10.96,1
phishing_set_6\1497.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,50.91,16.36,7.27,1
phishing_set_6\1498.eml,4,8,0,1,0,0,0,3,0,0,2,0,0,0,2,0,14.47,61.84,15.79,2.63,1
phishing_set_6\1499.eml,0,2,0,2,0,0,0,0,0,0,2,0,0,0,0,2,24.53,47.17,26.42,1.89,1
phishing_set_6\1500.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing_set_6\1501.eml,3,9,0,0,0,0,0,1,0,0,2,0,0,2,0,0,18.42,42.11,31.58,6.58,1
phishing_set_6\1502.eml,6,9,0,1,0,0,0,3,0,0,1,1,0,0,0,0,19.32,51.14,20.45,4.55,1
phishing_set_6\1503.eml,2,10,0,1,0,0,0,0,1,0,2,0,1,1,0,0,19.39,45.92,25.51,7.14,1
phishing_set_6\1504.eml,1,10,0,1,0,0,0,1,0,0,2,0,2,0,0,1,17.97,57.81,17.97,3.12,1
phishing_set_6\1505.eml,2,10,0,1,0,0,0,0,1,0,2,0,1,1,0,0,19.39,45.92,25.51,7.14,1
phishing_set_6\1506.eml,0,12,0,1,0,0,0,0,0,0,3,0,2,1,0,2,15.11,51.8,17.27,2.88,1
phishing_set_6\1507.eml,0,11,0,0,0,1,0,1,0,0,3,0,0,0,0,0,20.0,51.25,27.5,1.25,1
phishing_set_6\1508.eml,0,4,0,1,0,2,0,2,0,0,1,0,0,0,1,1,18.87,50.94,15.09,9.43,1
phishing_set_6\1509.eml,0,12,0,1,0,0,0,0,0,0,3,0,2,1,0,2,15.11,51.8,17.27,2.88,1
phishing_set_6\1510.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.68,59.92,14.88,0.41,1
phishing_set_6\1511.eml,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,20.51,53.85,23.08,2.56,1
phishing_set_6\1512.eml,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,21.29,57.43,14.85,2.97,1
phishing_set_6\1513.eml,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7.26,57.26,10.08,0.0,1
phishing_set_6\1514.eml,0,11,0,0,0,1,0,1,0,0,3,0,0,0,0,0,20.0,51.25,27.5,1.25,1
phishing_set_6\1515.eml,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,21.18,55.17,16.26,3.45,1
phishing_set_6\1516.eml,2,6,0,0,0,1,0,0,0,2,2,0,0,0,0,0,19.57,50.0,19.57,7.61,1
phishing_set_6\1517.eml,0,5,0,2,0,0,0,0,0,0,1,0,0,0,0,0,19.4,52.24,25.37,1.49,1
phishing_set_6\1518.eml,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,20.51,53.85,23.08,2.56,1
phishing_set_6\1519.eml,0,15,0,2,0,0,0,5,1,1,5,1,1,0,0,0,23.42,56.33,15.82,1.9,1
phishing_set_6\1520.eml,2,3,0,1,0,0,0,4,0,0,2,0,0,3,0,1,15.12,55.81,17.44,6.98,1
phishing_set_6\1521.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing_set_6\1522.eml,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,21.18,55.17,16.26,3.45,1
phishing_set_6\1523.eml,0,9,0,1,0,0,0,0,0,0,2,0,0,1,0,0,22.62,48.81,20.24,5.95,1
phishing_set_6\1524.eml,0,1,0,0,0,0,0,2,0,0,1,1,0,0,0,0,17.05,60.23,20.45,1.14,1
phishing_set_6\1525.eml,2,5,0,1,0,0,0,7,0,0,2,1,1,2,0,0,17.53,59.09,12.34,3.9,1
phishing_set_6\1526.eml,1,9,0,4,0,2,0,5,3,0,0,0,0,2,0,0,17.05,60.8,9.66,3.41,1
phishing_set_6\1527.eml,1,9,0,4,0,2,0,5,3,0,0,0,0,2,0,0,17.05,60.8,9.66,3.41,1
phishing_set_6\1528.eml,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,2,26.0,46.0,22.0,4.0,1
phishing_set_6\1529.eml,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,7.26,57.26,10.08,0.0,1
phishing_set_6\1530.eml,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,2,26.0,46.0,22.0,4.0,1
phishing_set_6\1531.eml,0,3,0,1,0,0,1,5,1,0,3,2,2,1,0,0,22.58,54.3,12.37,5.38,1
phishing_set_6\1532.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing_set_6\1533.eml,0,1,0,3,0,0,0,0,0,0,1,0,1,1,0,0,15.91,53.79,21.97,5.3,1
phishing_set_6\1534.eml,0,0,0,0,0,0,0,0,0,3,2,0,0,1,0,0,23.19,50.72,18.84,4.35,1
phishing_set_6\1535.eml,1,5,7,0,0,0,0,1,0,0,0,2,0,0,0,0,23.03,51.97,21.05,1.97,1
phishing_set_6\1536.eml,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24.1,53.01,16.87,2.41,1
phishing_set_6\1537.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.45,34.55,21.82,12.73,1
phishing_set_6\1538.eml,0,11,0,3,0,0,0,3,1,0,2,1,3,1,0,4,19.65,55.02,16.16,3.93,1
phishing_set_6\1539.eml,4,6,0,0,0,0,0,4,0,0,1,0,0,0,0,1,17.17,49.49,22.22,8.08,1
phishing_set_6\1540.eml,0,11,0,0,0,1,0,1,0,0,3,0,0,0,0,0,20.0,51.25,27.5,1.25,1
phishing_set_6\1541.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.03,47.46,18.64,1.69,1
phishing_set_6\1542.eml,0,11,0,0,0,1,0,1,0,0,3,0,0,0,0,0,20.0,51.25,27.5,1.25,1
phishing_set_6\1543.eml,0,7,0,2,0,0,0,0,0,0,2,0,0,0,0,0,18.67,52.0,26.67,1.33,1
phishing_set_6\1544.eml,1,3,0,1,0,0,1,1,0,0,1,1,0,0,0,0,18.35,53.21,13.76,6.42,1
phishing_set_6\1545.eml,2,10,0,1,0,0,0,0,1,0,2,0,1,1,0,0,19.39,45.92,25.51,7.14,1
phishing_set_6\1546.eml,0,5,0,1,0,2,0,2,0,1,2,0,0,2,0,1,16.67,66.67,13.33,1.67,1
phishing_set_6\1547.eml,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,20.36,55.09,18.56,3.59,1
phishing_set_6\1548.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,1
phishing_set_6\1549.eml,0,3,0,1,0,0,0,1,0,0,3,0,0,2,0,0,14.93,61.19,20.9,2.99,1
phishing_set_6\1550.eml,0,3,0,2,0,0,0,0,0,5,1,0,0,0,0,0,17.86,54.76,21.43,4.76,1
phishing_set_6\1551.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,100.0,0.0,0.0,1
phishing_set_6\1552.eml,2,7,0,2,0,0,0,8,0,2,2,0,0,4,0,0,15.49,63.38,14.79,3.52,1
phishing_set_6\1553.eml,1,13,0,4,0,0,0,7,2,0,2,0,3,0,0,0,20.69,54.74,18.97,2.59,1
phishing_set_6\1554.eml,2,7,0,2,0,0,0,8,0,2,2,0,0,4,0,0,15.49,63.38,14.79,3.52,1
phishing_set_6\1555.eml,1,10,0,1,0,0,0,1,2,0,2,0,1,1,0,1,17.2,54.84,22.58,5.38,1
phishing_set_6\1556.eml,1,10,0,1,0,0,0,1,0,0,2,0,2,0,0,1,18.11,57.48,18.11,3.15,1
phishing_set_6\1557.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79,57.37,12.63,0.0,1
phishing_set_6\1558.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79,57.37,12.63,0.0,1
phishing_set_6\1559.eml,0,10,0,0,0,1,0,1,0,0,3,0,0,0,0,0,21.51,53.76,17.2,3.23,1
phishing_set_6\1560.eml,0,5,0,1,0,2,0,2,0,1,2,0,0,2,0,1,16.67,66.67,13.33,1.67,1
phishing_set_6\1561.eml,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,2,26.0,46.0,22.0,4.0,1
phishing_set_6\1562.eml,5,13,0,1,0,0,0,4,0,0,2,0,0,0,0,0,19.69,53.54,19.69,2.36,1
phishing_set_6\1563.eml,1,6,1,0,0,2,0,0,2,0,2,0,0,0,0,3,14.29,63.1,21.43,1.19,1
phishing_set_6\1564.eml,1,6,1,0,0,2,0,0,2,0,2,0,0,0,0,3,14.29,63.1,21.43,1.19,1
phishing_set_6\1565.eml,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,2,26.0,46.0,22.0,4.0,1
phishing_set_6\1566.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing_set_6\1567.eml,1,6,1,0,0,2,0,0,2,0,2,0,0,0,0,3,14.29,63.1,21.43,1.19,1
phishing_set_6\1568.eml,1,5,0,0,0,0,0,1,0,0,3,0,0,1,0,0,17.71,52.08,25.0,4.17,1
phishing_set_6\1569.eml,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,19.9,54.45,17.8,4.19,1
phishing_set_6\1570.eml,6,17,0,2,0,1,0,3,1,4,3,1,0,2,0,0,19.47,48.42,25.26,4.21,1
phishing_set_6\1571.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.07,55.49,11.27,0.0,1
phishing_set_6\1572.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26.42,39.62,15.09,9.43,1
phishing_set_6\1573.eml,1,6,1,0,0,2,0,0,1,0,2,0,0,0,0,3,14.63,62.2,21.95,1.22,1
phishing_set_6\1574.eml,0,1,0,1,0,0,0,2,0,0,0,2,0,0,0,0,18.18,52.53,26.26,1.01,1
phishing_set_6\1575.eml,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,14.89,53.19,12.77,8.51,1
phishing_set_6\1576.eml,0,4,0,1,0,0,0,0,0,0,2,0,0,0,0,2,29.79,51.06,17.02,0.0,1
phishing_set_6\1577.eml,0,7,0,2,0,0,0,0,0,0,2,0,0,0,0,0,18.67,52.0,26.67,1.33,1
phishing_set_6\1578.eml,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,2,17.24,67.24,10.34,0.0,1
phishing_set_6\1579.eml,1,6,1,0,0,2,0,0,2,0,2,0,0,0,0,3,14.29,63.1,21.43,1.19,1
phishing_set_6\1580.eml,0,1,0,1,0,0,0,2,0,0,1,1,0,0,0,0,19.75,62.96,13.58,1.23,1
phishing_set_6\1581.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing_set_6\1582.eml,0,9,0,2,0,2,0,5,3,0,0,0,0,2,0,0,20.59,56.37,20.1,1.96,1
phishing_set_6\1583.eml,0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,2,17.24,67.24,10.34,0.0,1
phishing_set_6\1584.eml,0,5,0,1,0,0,0,1,0,0,1,0,0,0,0,2,19.12,60.29,16.18,4.41,1
phishing_set_6\1585.eml,0,7,0,2,0,0,0,0,0,0,2,0,0,0,0,0,18.67,52.0,26.67,1.33,1
phishing_set_6\1586.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing_set_6\1587.eml,2,10,0,1,0,0,0,0,1,0,2,0,1,1,0,0,18.37,46.94,25.51,7.14,1
phishing_set_6\1588.eml,0,7,0,2,0,0,0,0,0,0,2,0,0,0,0,0,18.67,52.0,26.67,1.33,1
phishing_set_6\1589.eml,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,21.18,55.17,16.26,3.45,1
phishing_set_6\1590.eml,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,20.83,43.75,27.08,2.08,1
phishing_set_6\1591.eml,0,6,0,1,0,0,0,1,1,0,2,0,1,1,0,1,22.32,51.79,21.43,3.57,1
phishing_set_6\1592.eml,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,21.18,55.17,16.26,3.45,1
phishing_set_6\1593.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing_set_6\1594.eml,1,10,0,1,0,0,0,1,2,0,2,0,1,1,0,1,16.84,53.68,23.16,5.26,1
phishing_set_6\1595.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.76,61.76,26.47,0.0,1
phishing_set_6\1596.eml,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42.86,50.0,7.14,0.0,1
phishing_set_6\1597.eml,1,10,0,1,0,0,0,1,2,0,2,0,1,1,0,1,16.84,53.68,23.16,5.26,1
phishing_set_6\1598.eml,1,10,0,1,0,0,0,1,2,0,2,0,1,1,0,1,16.84,53.68,23.16,5.26,1
phishing_set_6\1599.eml,2,10,0,1,0,0,0,0,1,0,2,0,1,1,0,0,19.39,45.92,25.51,7.14,1
phishing_set_6\1600.eml,1,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,18.07,62.65,12.05,3.61,1
phishing_set_6\1601.eml,0,9,0,1,0,0,0,0,0,0,3,0,2,1,0,2,15.45,49.59,17.89,3.25,1
phishing_set_6\1602.eml,0,9,0,1,0,0,0,0,0,0,3,0,2,1,0,2,15.45,49.59,17.89,3.25,1
phishing_set_6\1603.eml,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12.5,53.57,28.57,1.79,1
phishing_set_6\1604.eml,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,18.48,55.43,26.09,0.0,1
phishing_set_6\1605.eml,0,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,25.81,51.61,16.13,6.45,1
phishing_set_6\1606.eml,3,6,0,0,0,0,0,1,0,0,1,0,0,2,0,0,15.66,48.19,25.3,6.02,1
phishing_set_6\1607.eml,0,11,0,1,0,0,0,0,1,0,4,0,2,1,0,2,14.69,51.05,18.18,3.5,1
phishing_set_6\1608.eml,1,4,0,1,0,0,0,1,0,0,2,0,0,1,0,0,12.73,56.36,18.18,3.64,1
phishing_set_6\1609.eml,1,5,1,0,0,0,0,2,1,0,0,1,2,2,0,0,16.43,57.86,17.14,5.0,1
phishing_set_6\1610.eml,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,21.18,55.17,16.26,3.45,1
phishing_set_6\1611.eml,2,6,0,0,0,0,0,0,1,0,2,0,0,1,1,2,23.08,58.24,15.38,2.2,1
phishing_set_6\1612.eml,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,22.11,54.77,17.09,3.02,1
phishing_set_6\1613.eml,1,4,0,0,0,0,0,3,0,0,1,0,0,2,1,0,23.15,51.85,17.59,4.63,1
phishing_set_6\1614.eml,1,6,1,0,0,2,0,0,2,0,2,0,0,0,0,3,14.29,63.1,21.43,1.19,1
phishing_set_6\1615.eml,1,11,0,1,0,0,0,3,1,0,4,1,1,1,0,0,18.4,57.06,13.5,3.07,1
phishing_set_6\1616.eml,0,4,0,1,0,0,0,0,1,0,1,0,0,0,0,2,16.13,62.9,12.9,0.0,1
phishing_set_6\1617.eml,1,6,1,0,0,2,0,0,2,0,2,0,0,0,0,3,14.29,63.1,21.43,1.19,1
phishing_set_6\1618.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
phishing_set_6\1619.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.49,43.14,17.65,9.8,1
phishing_set_6\1620.eml,1,6,1,0,0,2,0,0,2,0,2,0,0,0,0,3,14.29,63.1,21.43,1.19,1
phishing_set_6\1621.eml,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,21.18,55.17,16.26,3.45,1
phishing_set_6\1622.eml,1,6,1,0,0,2,0,0,2,0,2,0,0,0,0,3,14.29,63.1,21.43,1.19,1
phishing_set_6\1623.eml,1,6,1,0,0,2,0,0,2,0,2,0,0,0,0,3,14.29,63.1,21.43,1.19,1
phishing_set_6\1624.eml,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,21.18,55.17,16.26,3.45,1
phishing_set_6\1625.eml,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,21.18,55.17,16.26,3.45,1
phishing_set_6\1626.eml,1,6,1,0,0,2,0,0,2,0,2,0,0,0,0,3,14.29,63.1,21.43,1.19,1
phishing_set_6\1627.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.82,40.91,18.18,2.27,1
phishing_set_6\1628.eml,1,6,0,0,0,2,0,1,1,0,3,0,0,1,0,3,18.81,58.42,14.85,0.99,1
phishing_set_6\1629.eml,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,26.83,51.22,21.95,0.0,1
phishing_set_6\1630.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.97,43.55,19.35,12.9,1
phishing_set_6\1631.eml,1,6,1,0,0,2,0,0,2,0,2,0,0,0,0,3,14.29,63.1,21.43,1.19,1
phishing_set_6\1632.eml,6,17,0,2,0,1,0,3,1,4,3,1,0,2,0,0,19.47,48.42,25.26,4.21,1
phishing_set_6\1633.eml,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,17.81,52.05,28.77,0.0,1
phishing_set_6\1634.eml,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42.86,50.0,7.14,0.0,1
phishing_set_6\1635.eml,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,42.86,50.0,7.14,0.0,1
phishing_set_6\1636.eml,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,2,26.0,46.0,22.0,4.0,1
phishing_set_6\1637.eml,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17.02,63.12,15.6,1.42,1
phishing_set_6\1638.eml,1,4,0,2,0,0,0,3,0,0,3,1,0,2,0,0,22.37,48.68,17.11,5.26,1
phishing_set_6\1639.eml,1,4,0,2,0,0,0,3,0,0,3,1,0,2,0,0,22.37,48.68,17.11,5.26,1
phishing_set_6\1640.eml,0,3,0,1,0,0,0,0,0,0,1,0,0,0,0,1,9.68,61.29,11.29,1.61,1
phishing_set_6\1641.eml,5,15,0,2,0,0,0,3,0,0,3,1,1,0,0,1,19.55,56.39,17.29,6.02,1
phishing_set_6\1642.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.78,37.04,20.37,5.56,1
phishing_set_6\1643.eml,0,7,0,0,0,0,0,5,0,1,4,0,1,0,0,2,19.33,55.46,17.65,2.52,1
phishing_set_6\1644.eml,1,8,0,2,0,0,1,4,3,0,4,2,0,1,0,0,21.03,56.09,14.76,2.95,1
phishing_set_6\1645.eml,5,15,0,2,0,0,0,3,0,0,3,1,1,0,0,1,19.55,56.39,17.29,6.02,1
phishing_set_6\1646.eml,0,5,0,1,0,0,0,0,0,0,1,0,0,0,0,2,26.0,46.0,22.0,4.0,1
phishing_set_6\1647.eml,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,16.44,53.42,28.77,0.0,1
phishing_set_6\1648.eml,0,1,0,0,0,1,0,0,0,0,3,0,1,0,0,0,26.53,55.1,16.33,0.0,1
phishing_set_6\1649.eml,0,4,0,1,0,2,0,2,0,0,1,0,0,0,1,1,19.23,53.85,15.38,7.69,1
phishing_set_6\1650.eml,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,18.75,57.5,21.25,1.25,1
phishing_set_6\1651.eml,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,0,18.75,57.5,21.25,1.25,1
phishing_set_6\1652.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.93,40.74,12.96,9.26,1
phishing_set_6\1653.eml,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.37,42.11,17.11,11.84,1
